"Index";"Date";"Time";"Weather";"Temperature";"Visitors";"Subspecies";"Marking";"Age";"Individual";"Behaviour";"Group_Size";"Forested_Area";"Dangerous_Enclosure";"Area";"Time_of_Day";"Season";"On_Building";"Crows_per_Scan"
4366;2014-06-06;1737;"Sun";"Warm";"Some";"H";"Unmarked";NA;NA;"Foraging";3;"1";"1";"1";"Afternoon";"Parental-Care_Season";"1";124
4367;2014-06-06;1737;"Sun";"Warm";"Some";"H";"Unmarked";NA;NA;"Foraging";3;"1";"1";"1";"Afternoon";"Parental-Care_Season";"1";124
4368;2014-06-06;1737;"Sun";"Warm";"Some";"H";"Unmarked";NA;NA;"Foraging";3;"1";"1";"1";"Afternoon";"Parental-Care_Season";"1";124
4369;2014-06-06;1739;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";3;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4370;2014-06-06;1739;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";3;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4371;2014-06-06;1739;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Foraging";3;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4372;2014-06-06;1740;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Self-Directed";2;"1";"0";"0";"Afternoon";"Parental-Care_Season";"0";124
4373;2014-06-06;1740;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";2;"1";"0";"3";"Afternoon";"Parental-Care_Season";"1";124
4374;2014-06-06;1741;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4375;2014-06-06;1742;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Social";2;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4376;2014-06-06;1742;"Sun";"Warm";"Few";"H";"Marked";"Adult";"220";"Foraging";2;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4377;2014-06-06;1744;"Sun";"Warm";"Few";"CH";"Marked";"Adult";"107";"Foraging";1;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4378;2014-06-06;1745;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";3;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4379;2014-06-06;1745;"Sun";"Warm";"Few";"H";"Marked";"Adult";"208";"Foraging";3;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4380;2014-06-06;1745;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Foraging";3;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4381;2014-06-06;1801;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Self-Directed";1;"0";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4382;2014-06-06;1814;"Sun";"Warm";"Few";"H";"Unmarked";"Juvenile";NA;"Foraging";2;"0";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4383;2014-06-06;1814;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Foraging";2;"0";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4384;2014-06-06;1820;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4385;2014-06-06;1821;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";14;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";124
4386;2014-06-06;1821;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Self-Directed";14;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";124
4387;2014-06-06;1821;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";14;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";124
4388;2014-06-06;1821;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";14;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";124
4389;2014-06-06;1821;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Other";14;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";124
4390;2014-06-06;1821;"Sun";"Warm";"Few";"HH";"Marked";"Adult";"224";"Other";14;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";124
4391;2014-06-06;1821;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Self-Directed";14;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";124
4392;2014-06-06;1821;"Sun";"Warm";"Few";"HH";"Unmarked";"Sub-Adult";NA;"Social";14;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";124
4393;2014-06-06;1821;"Sun";"Warm";"Few";"HH";"Unmarked";"Sub-Adult";NA;"Social";14;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";124
4394;2014-06-06;1821;"Sun";"Warm";"Few";"HH";"Marked";"Adult";"186";"Other";14;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";124
4395;2014-06-06;1821;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Foraging";14;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";124
4396;2014-06-06;1821;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";14;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";124
4397;2014-06-06;1821;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";14;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";124
4398;2014-06-06;1821;"Sun";"Warm";"Few";"HH";"Marked";"Adult";"194";"Foraging";14;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";124
4399;2014-06-06;1828;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";6;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";124
4400;2014-06-06;1828;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";6;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";124
4401;2014-06-06;1828;"Sun";"Warm";"Few";"H";"Marked";"Adult";"207";"Foraging";6;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";124
4402;2014-06-06;1828;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";6;"1";"0";"1";"Afternoon";"Parental-Care_Season";"1";124
4403;2014-06-06;1828;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";6;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4404;2014-06-06;1828;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";6;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4405;2014-06-06;1837;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Foraging";3;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4406;2014-06-06;1837;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";3;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4407;2014-06-06;1837;"Sun";"Warm";"Few";"H";"Marked";"Adult";"207";"Foraging";3;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4408;2014-06-06;1839;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4409;2014-06-06;1839;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4410;2014-06-06;1840;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Foraging";4;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4411;2014-06-06;1840;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";4;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4412;2014-06-06;1840;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";4;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4413;2014-06-06;1840;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";4;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4414;2014-06-06;1842;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";4;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4415;2014-06-06;1842;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Foraging";4;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4416;2014-06-06;1842;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";4;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4417;2014-06-06;1842;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";4;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4418;2014-06-06;1844;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";4;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4419;2014-06-06;1844;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";4;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4420;2014-06-06;1844;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";4;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4421;2014-06-06;1844;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";4;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4422;2014-06-06;1846;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";11;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4423;2014-06-06;1846;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";11;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4424;2014-06-06;1846;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";11;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4425;2014-06-06;1846;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Self-Directed";11;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4426;2014-06-06;1846;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Foraging";11;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4427;2014-06-06;1846;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Other";11;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4428;2014-06-06;1846;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Foraging";11;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4429;2014-06-06;1846;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";11;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4430;2014-06-06;1846;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Other";11;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4431;2014-06-06;1846;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Other";11;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4432;2014-06-06;1846;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";11;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4433;2014-06-06;1858;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Afternoon";"Parental-Care_Season";"1";124
4434;2014-06-09;817;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Self-Directed";1;"1";"0";"0";"Morning";"Parental-Care_Season";"0";51
4435;2014-06-09;820;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";3;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4436;2014-06-09;820;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Self-Directed";3;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4437;2014-06-09;820;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Other";3;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4438;2014-06-09;821;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4439;2014-06-09;821;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4440;2014-06-09;822;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4441;2014-06-09;822;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4442;2014-06-09;823;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4443;2014-06-09;823;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4444;2014-06-09;825;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4445;2014-06-09;825;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Other";2;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4446;2014-06-09;826;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";3;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4447;2014-06-09;826;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";3;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4448;2014-06-09;826;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";3;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4449;2014-06-09;827;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Self-Directed";1;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4450;2014-06-09;829;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4451;2014-06-09;830;"Sun";"Warm";"Few";"H";"Marked";"Adult";"77";"Foraging";1;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4452;2014-06-09;834;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4453;2014-06-09;836;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Other";3;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4454;2014-06-09;836;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";3;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4455;2014-06-09;836;"Sun";"Warm";"Few";"H";NA;NA;NA;"Self-Directed";3;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4456;2014-06-09;840;"Sun";"Warm";"Few";"HH";"Marked";"Adult";"56";"Foraging";1;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4457;2014-06-09;853;"Sun";"Warm";"Few";"HY";"Unmarked";"Juvenile";NA;"Other";1;"0";"1";"3";"Morning";"Parental-Care_Season";"1";51
4458;2014-06-09;855;"Sun";"Warm";"Few";"HH";NA;NA;NA;"Other";1;"0";"1";"3";"Morning";"Parental-Care_Season";"1";51
4459;2014-06-09;922;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Self-Directed";1;"1";"0";"2";"Morning";"Parental-Care_Season";"1";51
4460;2014-06-09;928;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Social";1;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4461;2014-06-09;930;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Self-Directed";2;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4462;2014-06-09;930;"Sun";"Warm";"Few";"C";"Marked";"Adult";"312";"Foraging";2;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4463;2014-06-09;933;"Sun";"Warm";"Few";"C";"Marked";NA;NA;"Foraging";1;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4464;2014-06-09;934;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4465;2014-06-09;934;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4466;2014-06-09;937;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Social";1;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4467;2014-06-09;941;"Sun";"Warm";"Few";"HY";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4468;2014-06-09;942;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Social";1;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4469;2014-06-09;943;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Social";1;"1";"1";"1";"Morning";"Parental-Care_Season";"1";51
4470;2014-06-09;946;"Sun";"Warm";"Few";"HH";"Unmarked";NA;NA;"Social";1;"1";"0";"1";"Morning";"Parental-Care_Season";"1";51
4471;2014-06-09;948;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Social";2;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4472;2014-06-09;948;"Sun";"Warm";"Few";"HH";"Marked";"Adult";"199";"Social";2;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4473;2014-06-09;951;"Sun";"Warm";"Few";"C";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4474;2014-06-09;957;"Sun";"Warm";"Few";"C";"Unmarked";"Juvenile";NA;"Social";1;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4475;2014-06-09;1001;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4476;2014-06-09;1006;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";1;"1";"1";"3";"Morning";"Parental-Care_Season";"1";51
4477;2014-06-09;1007;"Sun";"Warm";"Few";"HH";"Marked";NA;NA;"Foraging";2;"1";"1";"3";"Morning";"Parental-Care_Season";"1";51
4478;2014-06-09;1007;"Sun";"Warm";"Few";"CH";"Unmarked";NA;NA;"Foraging";2;"1";"1";"3";"Morning";"Parental-Care_Season";"1";51
4479;2014-06-09;1010;"Sun";"Warm";"Some";"CH";"Marked";NA;NA;"Other";1;"1";"0";"0";"Morning";"Parental-Care_Season";"0";51
4480;2014-06-09;1012;"Sun";"Warm";"Few";"H";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4481;2014-06-09;1012;"Sun";"Warm";"Few";"HH";"Unmarked";"Juvenile";NA;"Social";2;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4482;2014-06-09;1013;"Sun";"Warm";"Some";"H";"Marked";"Adult";"57";"Foraging";1;"1";"0";"0";"Morning";"Parental-Care_Season";"1";51
4483;2014-06-09;1031;"Sun";"Warm";"Some";"HH";"Unmarked";NA;NA;"Other";1;"1";"0";"2";"Morning";"Parental-Care_Season";"1";51
4484;2014-06-09;1032;"Sun";"Warm";"Some";"C";"Marked";NA;NA;"Social";1;"1";"0";"2";"Morning";"Parental-Care_Season";"1";51
4485;2014-06-09;1237;"Sun";"Hot";"Few";"CH";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Noon";"Parental-Care_Season";"1";62
4486;2014-06-09;1237;"Sun";"Hot";"Few";"C";"Unmarked";NA;NA;"Other";2;"1";"0";"0";"Noon";"Parental-Care_Season";"1";62
4487;2014-06-09;1239;"Sun";"Hot";"Some";"HY";"Unmarked";NA;NA;"Other";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";62
4488;2014-06-09;1240;"Sun";"Hot";"Some";"HH";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";62
4489;2014-06-09;1247;"Sun";"Hot";"Some";"H";NA;NA;NA;"Other";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";62
4490;2014-06-09;1253;"Sun";"Hot";"Some";"C";"Unmarked";NA;NA;"Social";2;"1";"0";"1";"Noon";"Parental-Care_Season";"1";62
4491;2014-06-09;1253;"Sun";"Hot";"Some";"H";"Unmarked";NA;NA;"Foraging";2;"1";"0";"1";"Noon";"Parental-Care_Season";"1";62
4492;2014-06-09;1254;"Sun";"Hot";"Some";"HH";"Marked";"Adult";"97";"Foraging";3;"1";"0";"1";"Noon";"Parental-Care_Season";"1";62
4493;2014-06-09;1254;"Sun";"Hot";"Some";"H";"Unmarked";NA;NA;"Foraging";3;"1";"0";"1";"Noon";"Parental-Care_Season";"1";62
4494;2014-06-09;1254;"Sun";"Hot";"Some";"CH";"Marked";"Adult";"107";"Social";3;"1";"0";"1";"Noon";"Parental-Care_Season";"1";62
4495;2014-06-09;1256;"Sun";"Hot";"Some";"H";"Unmarked";NA;NA;"Foraging";2;"1";"0";"1";"Noon";"Parental-Care_Season";"1";62
4496;2014-06-09;1256;"Sun";"Hot";"Some";"HY";"Unmarked";NA;NA;"Other";2;"1";"0";"0";"Noon";"Parental-Care_Season";"1";62
4497;2014-06-09;1258;"Sun";"Hot";"Many";"CH";"Marked";"Adult";"85";"Self-Directed";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";62
4498;2014-06-09;1301;"Sun";"Hot";"Many";"CH";"Unmarked";NA;NA;"Social";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";62
4499;2014-06-09;1302;"Sun";"Hot";"Some";"C";"Unmarked";NA;NA;"Social";1;"0";"0";"0";"Noon";"Parental-Care_Season";"1";62
4500;2014-06-09;1305;"Sun";"Hot";"Some";"CH";"Marked";"Adult";"147";"Foraging";1;"0";"1";"3";"Noon";"Parental-Care_Season";"1";62
4501;2014-06-09;1306;"Sun";"Hot";"Some";"H";"Unmarked";NA;NA;"Other";1;"0";"1";"3";"Noon";"Parental-Care_Season";"1";62
4502;2014-06-09;1308;"Sun";"Hot";"Some";"H";"Unmarked";"Juvenile";NA;"Social";1;"0";"0";"0";"Noon";"Parental-Care_Season";"1";62
4503;2014-06-09;1310;"Sun";"Hot";"Some";"HH";"Marked";"Adult";"144";"Other";1;"0";"1";"3";"Noon";"Parental-Care_Season";"1";62
4504;2014-06-09;1315;"Sun";"Hot";"Some";"H";"Marked";NA;NA;"Other";1;"0";"1";"3";"Noon";"Parental-Care_Season";"1";62
4505;2014-06-09;1338;"Sun";"Hot";"Some";"HH";"Unmarked";NA;NA;"Other";3;"1";"0";"0";"Noon";"Parental-Care_Season";"1";62
4506;2014-06-09;1338;"Sun";"Hot";"Some";"HY";"Unmarked";NA;NA;"Self-Directed";3;"1";"0";"0";"Noon";"Parental-Care_Season";"1";62
4507;2014-06-09;1338;"Sun";"Hot";"Some";"H";"Unmarked";NA;NA;"Social";3;"1";"0";"0";"Noon";"Parental-Care_Season";"1";62
4508;2014-06-09;1341;"Sun";"Hot";"Some";"H";NA;NA;NA;"Social";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";62
4509;2014-06-09;1346;"Sun";"Hot";"Some";"C";"Marked";"Adult";"312";"Social";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";62
4510;2014-06-09;1348;"Sun";"Hot";"Some";"H";"Unmarked";NA;NA;"Self-Directed";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";62
4511;2014-06-09;1349;"Sun";"Hot";"Some";"C";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";62
4512;2014-06-09;1350;"Sun";"Hot";"Some";"HH";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Noon";"Parental-Care_Season";"1";62
4513;2014-06-09;1350;"Sun";"Hot";"Some";"CH";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Noon";"Parental-Care_Season";"1";62
4514;2014-06-09;1351;"Sun";"Hot";"Some";"H";"Marked";"Adult";"241";"Other";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";62
4515;2014-06-09;1353;"Sun";"Hot";"Some";"H";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Noon";"Parental-Care_Season";"1";62
4516;2014-06-09;1353;"Sun";"Hot";"Some";"HH";"Unmarked";NA;NA;"Foraging";2;"1";"0";"0";"Noon";"Parental-Care_Season";"1";62
4517;2014-06-09;1354;"Sun";"Hot";"Some";"C";"Unmarked";NA;NA;"Foraging";4;"1";"0";"0";"Noon";"Parental-Care_Season";"1";62
4518;2014-06-09;1354;"Sun";"Hot";"Some";"HY";"Unmarked";NA;NA;"Foraging";4;"1";"0";"0";"Noon";"Parental-Care_Season";"1";62
4519;2014-06-09;1354;"Sun";"Hot";"Some";"C";"Marked";"Adult";"307";"Social";4;"1";"1";"1";"Noon";"Parental-Care_Season";"1";62
4520;2014-06-09;1354;"Sun";"Hot";"Some";"C";"Unmarked";NA;NA;"Social";4;"1";"1";"1";"Noon";"Parental-Care_Season";"1";62
4521;2014-06-09;1357;"Sun";"Hot";"Some";"HY";"Unmarked";NA;NA;"Social";2;"1";"1";"1";"Noon";"Parental-Care_Season";"1";62
4522;2014-06-09;1357;"Sun";"Hot";"Some";"H";"Unmarked";NA;NA;"Foraging";2;"1";"1";"1";"Noon";"Parental-Care_Season";"1";62
4523;2014-06-09;1358;"Sun";"Hot";"Some";"HH";"Unmarked";NA;NA;"Foraging";1;"1";"1";"1";"Noon";"Parental-Care_Season";"1";62
4524;2014-06-09;1359;"Sun";"Hot";"Some";"H";"Unmarked";NA;NA;"Foraging";1;"1";"1";"1";"Noon";"Parental-Care_Season";"1";62
4525;2014-06-09;1400;"Sun";"Hot";"Some";"CH";"Unmarked";NA;NA;"Other";1;"1";"1";"1";"Noon";"Parental-Care_Season";"1";62
4526;2014-06-09;1402;"Sun";"Hot";"Some";"CH";"Unmarked";NA;NA;"Foraging";4;"1";"0";"1";"Noon";"Parental-Care_Season";"1";62
4527;2014-06-09;1402;"Sun";"Hot";"Some";"H";"Unmarked";NA;NA;"Other";4;"1";"0";"1";"Noon";"Parental-Care_Season";"1";62
4528;2014-06-09;1402;"Sun";"Hot";"Some";"HH";"Unmarked";NA;NA;"Foraging";4;"1";"0";"1";"Noon";"Parental-Care_Season";"1";62
4529;2014-06-09;1402;"Sun";"Hot";"Some";"H";"Unmarked";NA;NA;"Foraging";4;"1";"0";"1";"Noon";"Parental-Care_Season";"1";62
4530;2014-06-09;1403;"Sun";"Hot";"Some";"H";"Unmarked";NA;NA;"Foraging";1;"1";"0";"1";"Noon";"Parental-Care_Season";"1";62
4531;2014-06-09;1408;"Sun";"Hot";"Some";"H";"Unmarked";NA;NA;"Self-Directed";1;"1";"0";"1";"Noon";"Parental-Care_Season";"1";62
4532;2014-06-09;1410;"Sun";"Hot";"Some";"H";"Unmarked";NA;NA;"Self-Directed";2;"1";"0";"1";"Noon";"Parental-Care_Season";"1";62
4533;2014-06-09;1410;"Sun";"Hot";"Some";"HH";"Unmarked";NA;NA;"Foraging";2;"1";"0";"1";"Noon";"Parental-Care_Season";"1";62
4534;2014-06-09;1411;"Sun";"Hot";"Some";"H";"Unmarked";NA;NA;"Foraging";1;"1";"0";"1";"Noon";"Parental-Care_Season";"1";62
4535;2014-06-09;1412;"Sun";"Hot";"Some";"H";"Unmarked";NA;NA;"Foraging";1;"1";"0";"0";"Noon";"Parental-Care_Season";"1";62
